crop,modelname,train_genotype,test_genotype,collectiondate,genotype,individual_id,img_name,IoU
corn,SegFormer,second_half,105,5,105,4,5_105_4.jpg,0.9406409
corn,SegFormer,second_half,105,5,105,4,5_105_4_aug1.jpg,0.93052495
corn,SegFormer,second_half,105,5,105,4,5_105_4_aug2.jpg,0.93296826
corn,SegFormer,second_half,105,5,105,4,5_105_4_aug3.jpg,0.93581605
corn,SegFormer,second_half,105,5,105,4,5_105_4_aug4.jpg,0.9389142
corn,SegFormer,second_half,105,5,105,4,5_105_4_aug5.jpg,0.94146377
corn,SegFormer,second_half,105,6,105,4,6_105_4.jpg,0.526859
corn,SegFormer,second_half,105,6,105,4,6_105_4_aug1.jpg,0.62487334
corn,SegFormer,second_half,105,6,105,4,6_105_4_aug2.jpg,0.6367152
corn,SegFormer,second_half,105,6,105,4,6_105_4_aug3.jpg,0.8882171
corn,SegFormer,second_half,105,6,105,4,6_105_4_aug4.jpg,0.52056825
corn,SegFormer,second_half,105,6,105,4,6_105_4_aug5.jpg,0.5744655
corn,SegFormer,second_half,106,1,106,4,1_106_4.jpg,0.9178603
corn,SegFormer,second_half,106,1,106,4,1_106_4_aug1.jpg,0.91564304
corn,SegFormer,second_half,106,1,106,4,1_106_4_aug2.jpg,0.91334665
corn,SegFormer,second_half,106,1,106,4,1_106_4_aug3.jpg,0.90737545
corn,SegFormer,second_half,106,1,106,4,1_106_4_aug4.jpg,0.919009
corn,SegFormer,second_half,106,1,106,4,1_106_4_aug5.jpg,0.9048759
corn,SegFormer,second_half,106,2,106,4,2_106_4.jpg,0.79146534
corn,SegFormer,second_half,106,2,106,4,2_106_4_aug1.jpg,0.78826135
corn,SegFormer,second_half,106,2,106,4,2_106_4_aug2.jpg,0.7827428
corn,SegFormer,second_half,106,2,106,4,2_106_4_aug3.jpg,0.79586357
corn,SegFormer,second_half,106,2,106,4,2_106_4_aug4.jpg,0.773243
corn,SegFormer,second_half,106,2,106,4,2_106_4_aug5.jpg,0.7585055
corn,SegFormer,second_half,106,3,106,4,3_106_4.jpg,0.8025129
corn,SegFormer,second_half,106,3,106,4,3_106_4_aug1.jpg,0.8533806
corn,SegFormer,second_half,106,3,106,4,3_106_4_aug2.jpg,0.82932216
corn,SegFormer,second_half,106,3,106,4,3_106_4_aug3.jpg,0.72294533
corn,SegFormer,second_half,106,3,106,4,3_106_4_aug4.jpg,0.4954576
corn,SegFormer,second_half,106,3,106,4,3_106_4_aug5.jpg,0.7632364
corn,SegFormer,second_half,106,4,106,4,4_106_4.jpg,0.87418604
corn,SegFormer,second_half,106,4,106,4,4_106_4_aug1.jpg,0.8653232
corn,SegFormer,second_half,106,4,106,4,4_106_4_aug2.jpg,0.8682875
corn,SegFormer,second_half,106,4,106,4,4_106_4_aug3.jpg,0.87035424
corn,SegFormer,second_half,106,4,106,4,4_106_4_aug4.jpg,0.83786017
corn,SegFormer,second_half,106,4,106,4,4_106_4_aug5.jpg,0.86409825
corn,SegFormer,second_half,106,5,106,4,5_106_4.jpg,0.8847903
corn,SegFormer,second_half,106,5,106,4,5_106_4_aug1.jpg,0.88551944
corn,SegFormer,second_half,106,5,106,4,5_106_4_aug2.jpg,0.89304405
corn,SegFormer,second_half,106,5,106,4,5_106_4_aug3.jpg,0.88635874
corn,SegFormer,second_half,106,5,106,4,5_106_4_aug4.jpg,0.8920837
corn,SegFormer,second_half,106,5,106,4,5_106_4_aug5.jpg,0.8922675
corn,SegFormer,second_half,106,6,106,4,6_106_4.jpg,0.79873914
corn,SegFormer,second_half,106,6,106,4,6_106_4_aug1.jpg,0.6864771
corn,SegFormer,second_half,106,6,106,4,6_106_4_aug2.jpg,0.754955
corn,SegFormer,second_half,106,6,106,4,6_106_4_aug3.jpg,0.63105834
corn,SegFormer,second_half,106,6,106,4,6_106_4_aug4.jpg,0.78617877
corn,SegFormer,second_half,106,6,106,4,6_106_4_aug5.jpg,0.6560908
corn,SegFormer,second_half,107,1,107,4,1_107_4.jpg,0.86252975
corn,SegFormer,second_half,107,1,107,4,1_107_4_aug1.jpg,0.91056275
corn,SegFormer,second_half,107,1,107,4,1_107_4_aug2.jpg,0.92648643
corn,SegFormer,second_half,107,1,107,4,1_107_4_aug3.jpg,0.91546357
corn,SegFormer,second_half,107,1,107,4,1_107_4_aug4.jpg,0.862219
corn,SegFormer,second_half,107,1,107,4,1_107_4_aug5.jpg,0.8950202
corn,SegFormer,second_half,107,2,107,4,2_107_4.jpg,0.8939977
corn,SegFormer,second_half,107,2,107,4,2_107_4_aug1.jpg,0.89400333
corn,SegFormer,second_half,107,2,107,4,2_107_4_aug2.jpg,0.8778721
corn,SegFormer,second_half,107,2,107,4,2_107_4_aug3.jpg,0.899274
corn,SegFormer,second_half,107,2,107,4,2_107_4_aug4.jpg,0.88647646
corn,SegFormer,second_half,107,2,107,4,2_107_4_aug5.jpg,0.88089615
corn,SegFormer,second_half,107,3,107,4,3_107_4.jpg,0.86060727
corn,SegFormer,second_half,107,3,107,4,3_107_4_aug1.jpg,0.8781711
corn,SegFormer,second_half,107,3,107,4,3_107_4_aug2.jpg,0.89630675
corn,SegFormer,second_half,107,3,107,4,3_107_4_aug3.jpg,0.8757048
corn,SegFormer,second_half,107,3,107,4,3_107_4_aug4.jpg,0.85798496
corn,SegFormer,second_half,107,3,107,4,3_107_4_aug5.jpg,0.83885556
corn,SegFormer,second_half,107,4,107,4,4_107_4.jpg,0.941971
corn,SegFormer,second_half,107,4,107,4,4_107_4_aug1.jpg,0.9362889
corn,SegFormer,second_half,107,4,107,4,4_107_4_aug2.jpg,0.94878775
corn,SegFormer,second_half,107,4,107,4,4_107_4_aug3.jpg,0.94338316
corn,SegFormer,second_half,107,4,107,4,4_107_4_aug4.jpg,0.94109285
corn,SegFormer,second_half,107,4,107,4,4_107_4_aug5.jpg,0.9389936
corn,SegFormer,second_half,107,5,107,4,5_107_4.jpg,0.93375885
corn,SegFormer,second_half,107,5,107,4,5_107_4_aug1.jpg,0.9214508
corn,SegFormer,second_half,107,5,107,4,5_107_4_aug2.jpg,0.91593015
corn,SegFormer,second_half,107,5,107,4,5_107_4_aug3.jpg,0.9133078
corn,SegFormer,second_half,107,5,107,4,5_107_4_aug4.jpg,0.933179
corn,SegFormer,second_half,107,5,107,4,5_107_4_aug5.jpg,0.93219584
corn,SegFormer,second_half,107,6,107,4,6_107_4.jpg,0.8442994
corn,SegFormer,second_half,107,6,107,4,6_107_4_aug1.jpg,0.8960329
corn,SegFormer,second_half,107,6,107,4,6_107_4_aug2.jpg,0.8924171
corn,SegFormer,second_half,107,6,107,4,6_107_4_aug3.jpg,0.85266346
corn,SegFormer,second_half,107,6,107,4,6_107_4_aug4.jpg,0.88997316
corn,SegFormer,second_half,107,6,107,4,6_107_4_aug5.jpg,0.7728394
corn,SegFormer,second_half,108,1,108,4,1_108_4.jpg,0.84980917
corn,SegFormer,second_half,108,1,108,4,1_108_4_aug1.jpg,0.88039225
corn,SegFormer,second_half,108,1,108,4,1_108_4_aug2.jpg,0.8539031
corn,SegFormer,second_half,108,1,108,4,1_108_4_aug3.jpg,0.8312979
corn,SegFormer,second_half,108,1,108,4,1_108_4_aug4.jpg,0.8488
corn,SegFormer,second_half,108,1,108,4,1_108_4_aug5.jpg,0.8483146
corn,SegFormer,second_half,108,2,108,4,2_108_4.jpg,0.9137809
corn,SegFormer,second_half,108,2,108,4,2_108_4_aug1.jpg,0.8987688
corn,SegFormer,second_half,108,2,108,4,2_108_4_aug2.jpg,0.8774068
corn,SegFormer,second_half,108,2,108,4,2_108_4_aug3.jpg,0.8813146
corn,SegFormer,second_half,108,2,108,4,2_108_4_aug4.jpg,0.9164328
corn,SegFormer,second_half,108,2,108,4,2_108_4_aug5.jpg,0.9183179
corn,SegFormer,second_half,108,3,108,4,3_108_4.jpg,0.9528321
corn,SegFormer,second_half,108,3,108,4,3_108_4_aug1.jpg,0.92699564
corn,SegFormer,second_half,108,3,108,4,3_108_4_aug2.jpg,0.94145566
corn,SegFormer,second_half,108,3,108,4,3_108_4_aug3.jpg,0.9393539
corn,SegFormer,second_half,108,3,108,4,3_108_4_aug4.jpg,0.9290457
corn,SegFormer,second_half,108,3,108,4,3_108_4_aug5.jpg,0.9503863
corn,SegFormer,second_half,108,4,108,4,4_108_4.jpg,0.92110515
corn,SegFormer,second_half,108,4,108,4,4_108_4_aug1.jpg,0.93164176
corn,SegFormer,second_half,108,4,108,4,4_108_4_aug2.jpg,0.9059971
corn,SegFormer,second_half,108,4,108,4,4_108_4_aug3.jpg,0.91626847
corn,SegFormer,second_half,108,4,108,4,4_108_4_aug4.jpg,0.9150568
corn,SegFormer,second_half,108,4,108,4,4_108_4_aug5.jpg,0.92043674
corn,SegFormer,second_half,108,5,108,4,5_108_4.jpg,0.8760048
corn,SegFormer,second_half,108,5,108,4,5_108_4_aug1.jpg,0.88043845
corn,SegFormer,second_half,108,5,108,4,5_108_4_aug2.jpg,0.9234774
corn,SegFormer,second_half,108,5,108,4,5_108_4_aug3.jpg,0.6990164
corn,SegFormer,second_half,108,5,108,4,5_108_4_aug4.jpg,0.8892445
corn,SegFormer,second_half,108,5,108,4,5_108_4_aug5.jpg,0.8764675
corn,SegFormer,second_half,108,6,108,4,6_108_4.jpg,0.93618554
corn,SegFormer,second_half,108,6,108,4,6_108_4_aug1.jpg,0.9472837
corn,SegFormer,second_half,108,6,108,4,6_108_4_aug2.jpg,0.9216904
corn,SegFormer,second_half,108,6,108,4,6_108_4_aug3.jpg,0.9051712
corn,SegFormer,second_half,108,6,108,4,6_108_4_aug4.jpg,0.90408033
corn,SegFormer,second_half,108,6,108,4,6_108_4_aug5.jpg,0.8849481
corn,SegFormer,second_half,109,1,109,4,1_109_4.jpg,0.8800849
corn,SegFormer,second_half,109,1,109,4,1_109_4_aug1.jpg,0.8220048
corn,SegFormer,second_half,109,1,109,4,1_109_4_aug2.jpg,0.76806253
corn,SegFormer,second_half,109,1,109,4,1_109_4_aug3.jpg,0.7871458
corn,SegFormer,second_half,109,1,109,4,1_109_4_aug4.jpg,0.88143206
corn,SegFormer,second_half,109,1,109,4,1_109_4_aug5.jpg,0.8774399
corn,SegFormer,second_half,109,2,109,4,2_109_4.jpg,0.8988025
corn,SegFormer,second_half,109,2,109,4,2_109_4_aug1.jpg,0.9007824
corn,SegFormer,second_half,109,2,109,4,2_109_4_aug2.jpg,0.89007694
corn,SegFormer,second_half,109,2,109,4,2_109_4_aug3.jpg,0.88668376
corn,SegFormer,second_half,109,2,109,4,2_109_4_aug4.jpg,0.902641
corn,SegFormer,second_half,109,2,109,4,2_109_4_aug5.jpg,0.89374614
corn,SegFormer,second_half,109,3,109,4,3_109_4.jpg,0.7400519
corn,SegFormer,second_half,109,3,109,4,3_109_4_aug1.jpg,0.6678602
corn,SegFormer,second_half,109,3,109,4,3_109_4_aug2.jpg,0.72374237
corn,SegFormer,second_half,109,3,109,4,3_109_4_aug3.jpg,0.74066776
corn,SegFormer,second_half,109,3,109,4,3_109_4_aug4.jpg,0.7025381
corn,SegFormer,second_half,109,3,109,4,3_109_4_aug5.jpg,0.6189343
corn,SegFormer,second_half,109,4,109,4,4_109_4.jpg,0.48689356
corn,SegFormer,second_half,109,4,109,4,4_109_4_aug1.jpg,0.48823577
corn,SegFormer,second_half,109,4,109,4,4_109_4_aug2.jpg,0.4812933
corn,SegFormer,second_half,109,4,109,4,4_109_4_aug3.jpg,0.46079397
corn,SegFormer,second_half,109,4,109,4,4_109_4_aug4.jpg,0.4858518
corn,SegFormer,second_half,109,4,109,4,4_109_4_aug5.jpg,0.49549627
corn,SegFormer,second_half,109,5,109,4,5_109_4.jpg,0.7837704
corn,SegFormer,second_half,109,5,109,4,5_109_4_aug1.jpg,0.7480158
corn,SegFormer,second_half,109,5,109,4,5_109_4_aug2.jpg,0.7001847
corn,SegFormer,second_half,109,5,109,4,5_109_4_aug3.jpg,0.68237436
corn,SegFormer,second_half,109,5,109,4,5_109_4_aug4.jpg,0.7634762
corn,SegFormer,second_half,109,5,109,4,5_109_4_aug5.jpg,0.7577444
corn,SegFormer,second_half,109,6,109,4,6_109_4.jpg,0.91744375
corn,SegFormer,second_half,109,6,109,4,6_109_4_aug1.jpg,0.92719805
corn,SegFormer,second_half,109,6,109,4,6_109_4_aug2.jpg,0.8913097
corn,SegFormer,second_half,109,6,109,4,6_109_4_aug3.jpg,0.9398353
corn,SegFormer,second_half,109,6,109,4,6_109_4_aug4.jpg,0.89024186
corn,SegFormer,second_half,109,6,109,4,6_109_4_aug5.jpg,0.9227574
corn,SegFormer,second_half,110,1,110,4,1_110_4.jpg,0.89402926
corn,SegFormer,second_half,110,1,110,4,1_110_4_aug1.jpg,0.8326624
corn,SegFormer,second_half,110,1,110,4,1_110_4_aug2.jpg,0.79463875
corn,SegFormer,second_half,110,1,110,4,1_110_4_aug3.jpg,0.81749225
corn,SegFormer,second_half,110,1,110,4,1_110_4_aug4.jpg,0.8938694
corn,SegFormer,second_half,110,1,110,4,1_110_4_aug5.jpg,0.89857835
corn,SegFormer,second_half,110,2,110,4,2_110_4.jpg,0.75645477
corn,SegFormer,second_half,110,2,110,4,2_110_4_aug1.jpg,0.6839613
corn,SegFormer,second_half,110,2,110,4,2_110_4_aug2.jpg,0.7605704
corn,SegFormer,second_half,110,2,110,4,2_110_4_aug3.jpg,0.73601305
corn,SegFormer,second_half,110,2,110,4,2_110_4_aug4.jpg,0.71401966
corn,SegFormer,second_half,110,2,110,4,2_110_4_aug5.jpg,0.75815624
corn,SegFormer,second_half,110,3,110,4,3_110_4.jpg,0.8969914
corn,SegFormer,second_half,110,3,110,4,3_110_4_aug1.jpg,0.80754995
corn,SegFormer,second_half,110,3,110,4,3_110_4_aug2.jpg,0.9261532
corn,SegFormer,second_half,110,3,110,4,3_110_4_aug3.jpg,0.8670344
corn,SegFormer,second_half,110,3,110,4,3_110_4_aug4.jpg,0.8921106
corn,SegFormer,second_half,110,3,110,4,3_110_4_aug5.jpg,0.895214
corn,SegFormer,second_half,110,4,110,4,4_110_4.jpg,0.78801495
corn,SegFormer,second_half,110,4,110,4,4_110_4_aug1.jpg,0.8179935
corn,SegFormer,second_half,110,4,110,4,4_110_4_aug2.jpg,0.773874
corn,SegFormer,second_half,110,4,110,4,4_110_4_aug3.jpg,0.8363601
corn,SegFormer,second_half,110,4,110,4,4_110_4_aug4.jpg,0.8
corn,SegFormer,second_half,110,4,110,4,4_110_4_aug5.jpg,0.7710531
corn,SegFormer,second_half,110,5,110,4,5_110_4.jpg,0.9318454
corn,SegFormer,second_half,110,5,110,4,5_110_4_aug1.jpg,0.89860743
corn,SegFormer,second_half,110,5,110,4,5_110_4_aug2.jpg,0.8874993
corn,SegFormer,second_half,110,5,110,4,5_110_4_aug3.jpg,0.65629494
corn,SegFormer,second_half,110,5,110,4,5_110_4_aug4.jpg,0.92829424
corn,SegFormer,second_half,110,5,110,4,5_110_4_aug5.jpg,0.90441984
corn,SegFormer,second_half,110,6,110,4,6_110_4.jpg,0.7249308
corn,SegFormer,second_half,110,6,110,4,6_110_4_aug1.jpg,0.78310925
corn,SegFormer,second_half,110,6,110,4,6_110_4_aug2.jpg,0.73197687
corn,SegFormer,second_half,110,6,110,4,6_110_4_aug3.jpg,0.7693393
corn,SegFormer,second_half,110,6,110,4,6_110_4_aug4.jpg,0.6649307
corn,SegFormer,second_half,110,6,110,4,6_110_4_aug5.jpg,0.7361599
corn,SegFormer,second_half,111,1,111,4,1_111_4.jpg,0.6357744
corn,SegFormer,second_half,111,1,111,4,1_111_4_aug1.jpg,0.78578645
corn,SegFormer,second_half,111,1,111,4,1_111_4_aug2.jpg,0.6224663
corn,SegFormer,second_half,111,1,111,4,1_111_4_aug3.jpg,0.6437424
corn,SegFormer,second_half,111,1,111,4,1_111_4_aug4.jpg,0.5988413
corn,SegFormer,second_half,111,1,111,4,1_111_4_aug5.jpg,0.63638043
corn,SegFormer,second_half,111,2,111,4,2_111_4.jpg,0.715034
corn,SegFormer,second_half,111,2,111,4,2_111_4_aug1.jpg,0.8005476
corn,SegFormer,second_half,111,2,111,4,2_111_4_aug2.jpg,0.80485266
corn,SegFormer,second_half,111,2,111,4,2_111_4_aug3.jpg,0.8287832
corn,SegFormer,second_half,111,2,111,4,2_111_4_aug4.jpg,0.71776086
corn,SegFormer,second_half,111,2,111,4,2_111_4_aug5.jpg,0.7079827
corn,SegFormer,second_half,111,3,111,4,3_111_4.jpg,0.42904368
corn,SegFormer,second_half,111,3,111,4,3_111_4_aug1.jpg,0.51901287
corn,SegFormer,second_half,111,3,111,4,3_111_4_aug2.jpg,0.43632618
corn,SegFormer,second_half,111,3,111,4,3_111_4_aug3.jpg,0.43194467
corn,SegFormer,second_half,111,3,111,4,3_111_4_aug4.jpg,0.42694703
corn,SegFormer,second_half,111,3,111,4,3_111_4_aug5.jpg,0.43332425
corn,SegFormer,second_half,111,4,111,4,4_111_4.jpg,0.915819
corn,SegFormer,second_half,111,4,111,4,4_111_4_aug1.jpg,0.91552174
corn,SegFormer,second_half,111,4,111,4,4_111_4_aug2.jpg,0.8883831
corn,SegFormer,second_half,111,4,111,4,4_111_4_aug3.jpg,0.8251916
corn,SegFormer,second_half,111,4,111,4,4_111_4_aug4.jpg,0.9315463
corn,SegFormer,second_half,111,4,111,4,4_111_4_aug5.jpg,0.92116046
corn,SegFormer,second_half,111,5,111,4,5_111_4.jpg,0.89945155
corn,SegFormer,second_half,111,5,111,4,5_111_4_aug1.jpg,0.8871667
corn,SegFormer,second_half,111,5,111,4,5_111_4_aug2.jpg,0.8636318
corn,SegFormer,second_half,111,5,111,4,5_111_4_aug3.jpg,0.8558508
corn,SegFormer,second_half,111,5,111,4,5_111_4_aug4.jpg,0.920904
corn,SegFormer,second_half,111,5,111,4,5_111_4_aug5.jpg,0.8996492
corn,SegFormer,second_half,111,6,111,4,6_111_4.jpg,0.7402038
corn,SegFormer,second_half,111,6,111,4,6_111_4_aug1.jpg,0.6957163
corn,SegFormer,second_half,111,6,111,4,6_111_4_aug2.jpg,0.65281004
corn,SegFormer,second_half,111,6,111,4,6_111_4_aug3.jpg,0.5508262
corn,SegFormer,second_half,111,6,111,4,6_111_4_aug4.jpg,0.7271352
corn,SegFormer,second_half,111,6,111,4,6_111_4_aug5.jpg,0.7600938
corn,SegFormer,second_half,112,1,112,4,1_112_4.jpg,0.93780345
corn,SegFormer,second_half,112,1,112,4,1_112_4_aug1.jpg,0.9337114
corn,SegFormer,second_half,112,1,112,4,1_112_4_aug2.jpg,0.9340617
corn,SegFormer,second_half,112,1,112,4,1_112_4_aug3.jpg,0.906233
corn,SegFormer,second_half,112,1,112,4,1_112_4_aug4.jpg,0.91043365
corn,SegFormer,second_half,112,1,112,4,1_112_4_aug5.jpg,0.9370471
corn,SegFormer,second_half,112,2,112,4,2_112_4.jpg,0.9089041
corn,SegFormer,second_half,112,2,112,4,2_112_4_aug1.jpg,0.87272424
corn,SegFormer,second_half,112,2,112,4,2_112_4_aug2.jpg,0.90126324
corn,SegFormer,second_half,112,2,112,4,2_112_4_aug3.jpg,0.89664173
corn,SegFormer,second_half,112,2,112,4,2_112_4_aug4.jpg,0.9020818
corn,SegFormer,second_half,112,2,112,4,2_112_4_aug5.jpg,0.902886
corn,SegFormer,second_half,112,3,112,4,3_112_4.jpg,0.916218
corn,SegFormer,second_half,112,3,112,4,3_112_4_aug1.jpg,0.8999334
corn,SegFormer,second_half,112,3,112,4,3_112_4_aug2.jpg,0.9318275
corn,SegFormer,second_half,112,3,112,4,3_112_4_aug3.jpg,0.92137897
corn,SegFormer,second_half,112,3,112,4,3_112_4_aug4.jpg,0.91340554
corn,SegFormer,second_half,112,3,112,4,3_112_4_aug5.jpg,0.91326296
corn,SegFormer,second_half,112,4,112,4,4_112_4.jpg,0.9099083
corn,SegFormer,second_half,112,4,112,4,4_112_4_aug1.jpg,0.90064275
corn,SegFormer,second_half,112,4,112,4,4_112_4_aug2.jpg,0.8993399
corn,SegFormer,second_half,112,4,112,4,4_112_4_aug3.jpg,0.90136456
corn,SegFormer,second_half,112,4,112,4,4_112_4_aug4.jpg,0.9099083
corn,SegFormer,second_half,112,4,112,4,4_112_4_aug5.jpg,0.906023
corn,SegFormer,second_half,112,5,112,4,5_112_4.jpg,0.91491216
corn,SegFormer,second_half,112,5,112,4,5_112_4_aug1.jpg,0.8909068
corn,SegFormer,second_half,112,5,112,4,5_112_4_aug2.jpg,0.88372236
corn,SegFormer,second_half,112,5,112,4,5_112_4_aug3.jpg,0.8399346
corn,SegFormer,second_half,112,5,112,4,5_112_4_aug4.jpg,0.91620356
corn,SegFormer,second_half,112,5,112,4,5_112_4_aug5.jpg,0.9177879
corn,SegFormer,second_half,112,6,112,4,6_112_4.jpg,0.7721512
corn,SegFormer,second_half,112,6,112,4,6_112_4_aug1.jpg,0.84677565
corn,SegFormer,second_half,112,6,112,4,6_112_4_aug2.jpg,0.7503645
corn,SegFormer,second_half,112,6,112,4,6_112_4_aug3.jpg,0.71913093
corn,SegFormer,second_half,112,6,112,4,6_112_4_aug4.jpg,0.7682522
corn,SegFormer,second_half,112,6,112,4,6_112_4_aug5.jpg,0.7513947
corn,SegFormer,second_half,113,1,113,4,1_113_4.jpg,0.9004175
corn,SegFormer,second_half,113,1,113,4,1_113_4_aug1.jpg,0.9122709
corn,SegFormer,second_half,113,1,113,4,1_113_4_aug2.jpg,0.8936059
corn,SegFormer,second_half,113,1,113,4,1_113_4_aug3.jpg,0.8905961
corn,SegFormer,second_half,113,1,113,4,1_113_4_aug4.jpg,0.8993393
corn,SegFormer,second_half,113,1,113,4,1_113_4_aug5.jpg,0.89206237
corn,SegFormer,second_half,113,2,113,4,2_113_4.jpg,0.91727287
corn,SegFormer,second_half,113,2,113,4,2_113_4_aug1.jpg,0.9331783
corn,SegFormer,second_half,113,2,113,4,2_113_4_aug2.jpg,0.9231596
corn,SegFormer,second_half,113,2,113,4,2_113_4_aug3.jpg,0.9156338
corn,SegFormer,second_half,113,2,113,4,2_113_4_aug4.jpg,0.91550034
corn,SegFormer,second_half,113,2,113,4,2_113_4_aug5.jpg,0.91563153
corn,SegFormer,second_half,113,3,113,4,3_113_4.jpg,0.8495097
corn,SegFormer,second_half,113,3,113,4,3_113_4_aug1.jpg,0.81847376
corn,SegFormer,second_half,113,3,113,4,3_113_4_aug2.jpg,0.8240314
corn,SegFormer,second_half,113,3,113,4,3_113_4_aug3.jpg,0.8160523
corn,SegFormer,second_half,113,3,113,4,3_113_4_aug4.jpg,0.7349737
corn,SegFormer,second_half,113,3,113,4,3_113_4_aug5.jpg,0.83511704
corn,SegFormer,second_half,113,4,113,4,4_113_4.jpg,0.91302925
corn,SegFormer,second_half,113,4,113,4,4_113_4_aug1.jpg,0.9180382
corn,SegFormer,second_half,113,4,113,4,4_113_4_aug2.jpg,0.90782064
corn,SegFormer,second_half,113,4,113,4,4_113_4_aug3.jpg,0.9087802
corn,SegFormer,second_half,113,4,113,4,4_113_4_aug4.jpg,0.9111437
corn,SegFormer,second_half,113,4,113,4,4_113_4_aug5.jpg,0.90999144
corn,SegFormer,second_half,113,5,113,4,5_113_4.jpg,0.8896275
corn,SegFormer,second_half,113,5,113,4,5_113_4_aug1.jpg,0.90026814
corn,SegFormer,second_half,113,5,113,4,5_113_4_aug2.jpg,0.8928595
corn,SegFormer,second_half,113,5,113,4,5_113_4_aug3.jpg,0.88089436
corn,SegFormer,second_half,113,5,113,4,5_113_4_aug4.jpg,0.89289266
corn,SegFormer,second_half,113,5,113,4,5_113_4_aug5.jpg,0.8624672
corn,SegFormer,second_half,113,6,113,4,6_113_4.jpg,0.8561615
corn,SegFormer,second_half,113,6,113,4,6_113_4_aug1.jpg,0.8799905
corn,SegFormer,second_half,113,6,113,4,6_113_4_aug2.jpg,0.8439427
corn,SegFormer,second_half,113,6,113,4,6_113_4_aug3.jpg,0.8597912
corn,SegFormer,second_half,113,6,113,4,6_113_4_aug4.jpg,0.8519448
corn,SegFormer,second_half,113,6,113,4,6_113_4_aug5.jpg,0.85778105
corn,SegFormer,second_half,114,1,114,4,1_114_4.jpg,0.6794463
corn,SegFormer,second_half,114,1,114,4,1_114_4_aug1.jpg,0.5972474
corn,SegFormer,second_half,114,1,114,4,1_114_4_aug2.jpg,0.57309717
corn,SegFormer,second_half,114,1,114,4,1_114_4_aug3.jpg,0.60319984
corn,SegFormer,second_half,114,1,114,4,1_114_4_aug4.jpg,0.57137483
corn,SegFormer,second_half,114,1,114,4,1_114_4_aug5.jpg,0.6273519
corn,SegFormer,second_half,114,2,114,4,2_114_4.jpg,0.935801
corn,SegFormer,second_half,114,2,114,4,2_114_4_aug1.jpg,0.92626774
corn,SegFormer,second_half,114,2,114,4,2_114_4_aug2.jpg,0.9332136
corn,SegFormer,second_half,114,2,114,4,2_114_4_aug3.jpg,0.919604
corn,SegFormer,second_half,114,2,114,4,2_114_4_aug4.jpg,0.93115336
corn,SegFormer,second_half,114,2,114,4,2_114_4_aug5.jpg,0.93510467
corn,SegFormer,second_half,114,3,114,4,3_114_4.jpg,0.70362794
corn,SegFormer,second_half,114,3,114,4,3_114_4_aug1.jpg,0.79396296
corn,SegFormer,second_half,114,3,114,4,3_114_4_aug2.jpg,0.7029126
corn,SegFormer,second_half,114,3,114,4,3_114_4_aug3.jpg,0.775512
corn,SegFormer,second_half,114,3,114,4,3_114_4_aug4.jpg,0.69724077
corn,SegFormer,second_half,114,3,114,4,3_114_4_aug5.jpg,0.70647097
corn,SegFormer,second_half,114,5,114,4,5_114_4.jpg,0.9345459
corn,SegFormer,second_half,114,5,114,4,5_114_4_aug1.jpg,0.941721
corn,SegFormer,second_half,114,5,114,4,5_114_4_aug2.jpg,0.9195653
corn,SegFormer,second_half,114,5,114,4,5_114_4_aug3.jpg,0.93235296
corn,SegFormer,second_half,114,5,114,4,5_114_4_aug4.jpg,0.9328227
corn,SegFormer,second_half,114,5,114,4,5_114_4_aug5.jpg,0.9339732
corn,SegFormer,second_half,114,6,114,4,6_114_4.jpg,0.9102419
corn,SegFormer,second_half,114,6,114,4,6_114_4_aug1.jpg,0.89536464
corn,SegFormer,second_half,114,6,114,4,6_114_4_aug2.jpg,0.89454746
corn,SegFormer,second_half,114,6,114,4,6_114_4_aug3.jpg,0.8922221
corn,SegFormer,second_half,114,6,114,4,6_114_4_aug4.jpg,0.90008247
corn,SegFormer,second_half,114,6,114,4,6_114_4_aug5.jpg,0.9127645
corn,SegFormer,second_half,115,1,115,4,1_115_4.jpg,0.87063175
corn,SegFormer,second_half,115,1,115,4,1_115_4_aug1.jpg,0.83860415
corn,SegFormer,second_half,115,1,115,4,1_115_4_aug2.jpg,0.88984764
corn,SegFormer,second_half,115,1,115,4,1_115_4_aug3.jpg,0.7267189
corn,SegFormer,second_half,115,1,115,4,1_115_4_aug4.jpg,0.8613869
corn,SegFormer,second_half,115,1,115,4,1_115_4_aug5.jpg,0.8718724
corn,SegFormer,second_half,115,2,115,4,2_115_4.jpg,0.8950929
corn,SegFormer,second_half,115,2,115,4,2_115_4_aug1.jpg,0.8883078
corn,SegFormer,second_half,115,2,115,4,2_115_4_aug2.jpg,0.9100442
corn,SegFormer,second_half,115,2,115,4,2_115_4_aug3.jpg,0.8971083
corn,SegFormer,second_half,115,2,115,4,2_115_4_aug4.jpg,0.89788187
corn,SegFormer,second_half,115,2,115,4,2_115_4_aug5.jpg,0.89628243
corn,SegFormer,second_half,115,3,115,4,3_115_4.jpg,0.8891449
corn,SegFormer,second_half,115,3,115,4,3_115_4_aug1.jpg,0.8960881
corn,SegFormer,second_half,115,3,115,4,3_115_4_aug2.jpg,0.88682246
corn,SegFormer,second_half,115,3,115,4,3_115_4_aug3.jpg,0.8652216
