collection_index,collection_folder,genotype_folder,raw_genotype,raw_individual,mapped_genotype,mapped_individual,picked_file,dst_path,status
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\099E1,99,1,99,1,E:\maize_tuinstra_download\Processed\08_18-19\099E1\099E1_ear_6.jpg,..\data\corn\images\4_99_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\100E1,100,1,100,1,E:\maize_tuinstra_download\Processed\08_18-19\100E1\100E1_ear_6.jpg,..\data\corn\images\4_100_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\100E2,100,2,100,2,E:\maize_tuinstra_download\Processed\08_18-19\100E2\100E2_ear_6.jpg,..\data\corn\images\4_100_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\101E1,101,1,101,1,E:\maize_tuinstra_download\Processed\08_18-19\101E1\101E1_ear_6.jpg,..\data\corn\images\4_101_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\101E2,101,2,101,2,E:\maize_tuinstra_download\Processed\08_18-19\101E2\101E2_ear_6.jpg,..\data\corn\images\4_101_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\102E1,102,1,102,1,E:\maize_tuinstra_download\Processed\08_18-19\102E1\102E1_ear_6.jpg,..\data\corn\images\4_102_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\103E1,103,1,103,1,E:\maize_tuinstra_download\Processed\08_18-19\103E1\103E1_ear_6.jpg,..\data\corn\images\4_103_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\103E2,103,2,103,2,E:\maize_tuinstra_download\Processed\08_18-19\103E2\103E2_ear_6.jpg,..\data\corn\images\4_103_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\104E1,104,1,104,1,E:\maize_tuinstra_download\Processed\08_18-19\104E1\104E1_ear_6.jpg,..\data\corn\images\4_104_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\104E2,104,2,104,2,E:\maize_tuinstra_download\Processed\08_18-19\104E2\104E2_ear_6.jpg,..\data\corn\images\4_104_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\105E1,105,1,105,1,E:\maize_tuinstra_download\Processed\08_18-19\105E1\105E1_ear_6.jpg,..\data\corn\images\4_105_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\105E2,105,2,105,2,E:\maize_tuinstra_download\Processed\08_18-19\105E2\105E2_ear_6.jpg,..\data\corn\images\4_105_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\106E1,106,1,106,1,E:\maize_tuinstra_download\Processed\08_18-19\106E1\106E1_ear_6.jpg,..\data\corn\images\4_106_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\106E2,106,2,106,2,E:\maize_tuinstra_download\Processed\08_18-19\106E2\106E2_ear_6.jpg,..\data\corn\images\4_106_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\107E1,107,1,107,1,E:\maize_tuinstra_download\Processed\08_18-19\107E1\107E1_ear_6.jpg,..\data\corn\images\4_107_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\107E2,107,2,107,2,E:\maize_tuinstra_download\Processed\08_18-19\107E2\107E2_ear_6.jpg,..\data\corn\images\4_107_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\108E1,108,1,108,1,E:\maize_tuinstra_download\Processed\08_18-19\108E1\108E1_ear_6.jpg,..\data\corn\images\4_108_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\108E2,108,2,108,2,E:\maize_tuinstra_download\Processed\08_18-19\108E2\108E2_ear_6.jpg,..\data\corn\images\4_108_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\109E1,109,1,109,1,E:\maize_tuinstra_download\Processed\08_18-19\109E1\109E1_ear_6.jpg,..\data\corn\images\4_109_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\109E2,109,2,109,2,E:\maize_tuinstra_download\Processed\08_18-19\109E2\109E2_ear_6.jpg,..\data\corn\images\4_109_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\110E1,110,1,110,1,E:\maize_tuinstra_download\Processed\08_18-19\110E1\110E1_ear_6.jpg,..\data\corn\images\4_110_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\110E2,110,2,110,2,E:\maize_tuinstra_download\Processed\08_18-19\110E2\110E2_ear_6.jpg,..\data\corn\images\4_110_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\111E1,111,1,111,1,E:\maize_tuinstra_download\Processed\08_18-19\111E1\111E1_ear_1.jpg,..\data\corn\images\4_111_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\111E2,111,2,111,2,E:\maize_tuinstra_download\Processed\08_18-19\111E2\111E2_ear_6.jpg,..\data\corn\images\4_111_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\112E1,112,1,112,1,E:\maize_tuinstra_download\Processed\08_18-19\112E1\112E1_ear_6.jpg,..\data\corn\images\4_112_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\112E2,112,2,112,2,E:\maize_tuinstra_download\Processed\08_18-19\112E2\112E2_ear_6.jpg,..\data\corn\images\4_112_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\113E1,113,1,113,1,E:\maize_tuinstra_download\Processed\08_18-19\113E1\113E1_ear_6.jpg,..\data\corn\images\4_113_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\113E2,113,2,113,2,E:\maize_tuinstra_download\Processed\08_18-19\113E2\113E2_ear_6.jpg,..\data\corn\images\4_113_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\114E1,114,1,114,1,E:\maize_tuinstra_download\Processed\08_18-19\114E1\114E1_ear_6.jpg,..\data\corn\images\4_114_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\114E2,114,2,114,2,E:\maize_tuinstra_download\Processed\08_18-19\114E2\114E2_ear_1.jpg,..\data\corn\images\4_114_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\115E1,115,1,115,1,E:\maize_tuinstra_download\Processed\08_18-19\115E1\115E1_ear_6.jpg,..\data\corn\images\4_115_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\115E2,115,2,115,2,E:\maize_tuinstra_download\Processed\08_18-19\115E2\115E2_ear_1.jpg,..\data\corn\images\4_115_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\116E1,116,1,116,1,E:\maize_tuinstra_download\Processed\08_18-19\116E1\116E1_ear_6.jpg,..\data\corn\images\4_116_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\116E2,116,2,116,2,E:\maize_tuinstra_download\Processed\08_18-19\116E2\116E2_ear_6.jpg,..\data\corn\images\4_116_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\117E1,117,1,117,1,E:\maize_tuinstra_download\Processed\08_18-19\117E1\117E1_ear_6.jpg,..\data\corn\images\4_117_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\117E2,117,2,117,2,E:\maize_tuinstra_download\Processed\08_18-19\117E2\117E2_ear_6.jpg,..\data\corn\images\4_117_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\118E1,118,1,118,1,E:\maize_tuinstra_download\Processed\08_18-19\118E1\118E1_ear_6.jpg,..\data\corn\images\4_118_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\118E2,118,2,118,2,E:\maize_tuinstra_download\Processed\08_18-19\118E2\118E2_ear_6.jpg,..\data\corn\images\4_118_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\119E1,119,1,119,1,E:\maize_tuinstra_download\Processed\08_18-19\119E1\119E1_ear_6.jpg,..\data\corn\images\4_119_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\119E2,119,2,119,2,E:\maize_tuinstra_download\Processed\08_18-19\119E2\119E2_ear_6.jpg,..\data\corn\images\4_119_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\120E1,120,1,120,1,E:\maize_tuinstra_download\Processed\08_18-19\120E1\120E1_ear_6.jpg,..\data\corn\images\4_120_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\120E2,120,2,120,2,E:\maize_tuinstra_download\Processed\08_18-19\120E2\120E2_ear_6.jpg,..\data\corn\images\4_120_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\121E1,121,1,121,1,E:\maize_tuinstra_download\Processed\08_18-19\121E1\121E1_ear_6.jpg,..\data\corn\images\4_121_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\121E2,121,2,121,2,E:\maize_tuinstra_download\Processed\08_18-19\121E2\121E2_ear_6.jpg,..\data\corn\images\4_121_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\122E1,122,1,122,1,E:\maize_tuinstra_download\Processed\08_18-19\122E1\122E1_ear_6.jpg,..\data\corn\images\4_122_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\122E2,122,2,122,2,E:\maize_tuinstra_download\Processed\08_18-19\122E2\122E2_ear_1.jpg,..\data\corn\images\4_122_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\123E1,123,1,123,1,E:\maize_tuinstra_download\Processed\08_18-19\123E1\123E1_ear_6.jpg,..\data\corn\images\4_123_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\123E2,123,2,123,2,E:\maize_tuinstra_download\Processed\08_18-19\123E2\123E2_ear_6.jpg,..\data\corn\images\4_123_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\124E1,124,1,124,1,E:\maize_tuinstra_download\Processed\08_18-19\124E1\124E1_ear_6.jpg,..\data\corn\images\4_124_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\124E2,124,2,124,2,E:\maize_tuinstra_download\Processed\08_18-19\124E2\124E2_ear_6.jpg,..\data\corn\images\4_124_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\125E1,125,1,125,1,E:\maize_tuinstra_download\Processed\08_18-19\125E1\125E1_ear_6.jpg,..\data\corn\images\4_125_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\125E2,125,2,125,2,E:\maize_tuinstra_download\Processed\08_18-19\125E2\125E2_ear_6.jpg,..\data\corn\images\4_125_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\126E1,126,1,126,1,E:\maize_tuinstra_download\Processed\08_18-19\126E1\126E1_ear_6.jpg,..\data\corn\images\4_126_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\126E2,126,2,126,2,E:\maize_tuinstra_download\Processed\08_18-19\126E2\126E2_ear_6.jpg,..\data\corn\images\4_126_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\127E1,127,1,127,1,E:\maize_tuinstra_download\Processed\08_18-19\127E1\127E1_ear_6.jpg,..\data\corn\images\4_127_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\127E2,127,2,127,2,E:\maize_tuinstra_download\Processed\08_18-19\127E2\127E2_ear_6.jpg,..\data\corn\images\4_127_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\128E1,128,1,128,1,E:\maize_tuinstra_download\Processed\08_18-19\128E1\128E1_ear_6.jpg,..\data\corn\images\4_128_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\128E2,128,2,128,2,E:\maize_tuinstra_download\Processed\08_18-19\128E2\128E2_ear_6.jpg,..\data\corn\images\4_128_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\129E1,129,1,129,1,E:\maize_tuinstra_download\Processed\08_18-19\129E1\129E1_ear_6.jpg,..\data\corn\images\4_129_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\129E2,129,2,129,2,E:\maize_tuinstra_download\Processed\08_18-19\129E2\129E2_ear_6.jpg,..\data\corn\images\4_129_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\130E1,130,1,130,1,E:\maize_tuinstra_download\Processed\08_18-19\130E1\130E1_ear_6.jpg,..\data\corn\images\4_130_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\130E2,130,2,130,2,E:\maize_tuinstra_download\Processed\08_18-19\130E2\130E2_ear_6.jpg,..\data\corn\images\4_130_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\131E1,131,1,131,1,E:\maize_tuinstra_download\Processed\08_18-19\131E1\131E1_ear_6.jpg,..\data\corn\images\4_131_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\131E2,131,2,131,2,E:\maize_tuinstra_download\Processed\08_18-19\131E2\131E2_ear_6.jpg,..\data\corn\images\4_131_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\132E1,132,1,132,1,E:\maize_tuinstra_download\Processed\08_18-19\132E1\132E1_ear_6.jpg,..\data\corn\images\4_132_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\132E2,132,2,132,2,E:\maize_tuinstra_download\Processed\08_18-19\132E2\132E2_ear_6.jpg,..\data\corn\images\4_132_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\133E1,133,1,133,1,E:\maize_tuinstra_download\Processed\08_18-19\133E1\133E1_ear_6.jpg,..\data\corn\images\4_133_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\133E2,133,2,133,2,E:\maize_tuinstra_download\Processed\08_18-19\133E2\133E2_ear_6.jpg,..\data\corn\images\4_133_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\134E1,134,1,134,1,E:\maize_tuinstra_download\Processed\08_18-19\134E1\134E1_ear_6.jpg,..\data\corn\images\4_134_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\134E2,134,2,134,2,E:\maize_tuinstra_download\Processed\08_18-19\134E2\134E2_ear_6.jpg,..\data\corn\images\4_134_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\135E1,135,1,135,1,E:\maize_tuinstra_download\Processed\08_18-19\135E1\135E1_ear_6.jpg,..\data\corn\images\4_135_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\135E2,135,2,135,2,E:\maize_tuinstra_download\Processed\08_18-19\135E2\135E2_ear_6.jpg,..\data\corn\images\4_135_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\136E1,136,1,136,1,E:\maize_tuinstra_download\Processed\08_18-19\136E1\136E1_ear_6.jpg,..\data\corn\images\4_136_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\136E2,136,2,136,2,E:\maize_tuinstra_download\Processed\08_18-19\136E2\136E2_ear_6.jpg,..\data\corn\images\4_136_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\137E1,137,1,137,1,E:\maize_tuinstra_download\Processed\08_18-19\137E1\137E1_ear_6.jpg,..\data\corn\images\4_137_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\137E2,137,2,137,2,E:\maize_tuinstra_download\Processed\08_18-19\137E2\137E2_ear_6.jpg,..\data\corn\images\4_137_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\138E1,138,1,138,1,E:\maize_tuinstra_download\Processed\08_18-19\138E1\138E1_ear_6.jpg,..\data\corn\images\4_138_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\138E2,138,2,138,2,E:\maize_tuinstra_download\Processed\08_18-19\138E2\138E2_ear_6.jpg,..\data\corn\images\4_138_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\139E1,139,1,139,1,E:\maize_tuinstra_download\Processed\08_18-19\139E1\139E1_ear_6.jpg,..\data\corn\images\4_139_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\139E2,139,2,139,2,E:\maize_tuinstra_download\Processed\08_18-19\139E2\139E2_ear_6.jpg,..\data\corn\images\4_139_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\140E1,140,1,140,1,E:\maize_tuinstra_download\Processed\08_18-19\140E1\140E1_ear_6.jpg,..\data\corn\images\4_140_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\140E2,140,2,140,2,E:\maize_tuinstra_download\Processed\08_18-19\140E2\140E2_ear_6.jpg,..\data\corn\images\4_140_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\141E1,141,1,141,1,E:\maize_tuinstra_download\Processed\08_18-19\141E1\141E1_ear_6.jpg,..\data\corn\images\4_141_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\141E2,141,2,141,2,E:\maize_tuinstra_download\Processed\08_18-19\141E2\141E2_ear_6.jpg,..\data\corn\images\4_141_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\142E1,142,1,142,1,E:\maize_tuinstra_download\Processed\08_18-19\142E1\142E1_ear_6.jpg,..\data\corn\images\4_142_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\142E2,142,2,142,2,E:\maize_tuinstra_download\Processed\08_18-19\142E2\142E2_ear_6.jpg,..\data\corn\images\4_142_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\143E1,143,1,143,1,E:\maize_tuinstra_download\Processed\08_18-19\143E1\143E1_ear_6.jpg,..\data\corn\images\4_143_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\143E2,143,2,143,2,E:\maize_tuinstra_download\Processed\08_18-19\143E2\143E2_ear_6.jpg,..\data\corn\images\4_143_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\144E1,144,1,144,1,E:\maize_tuinstra_download\Processed\08_18-19\144E1\144E1_ear_6.jpg,..\data\corn\images\4_144_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\144E2,144,2,144,2,E:\maize_tuinstra_download\Processed\08_18-19\144E2\144E2_ear_6.jpg,..\data\corn\images\4_144_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\145E1,145,1,145,1,E:\maize_tuinstra_download\Processed\08_18-19\145E1\145E1_ear_6.jpg,..\data\corn\images\4_145_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\145E2,145,2,145,2,E:\maize_tuinstra_download\Processed\08_18-19\145E2\145E2_ear_6.jpg,..\data\corn\images\4_145_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\146E1,146,1,146,1,E:\maize_tuinstra_download\Processed\08_18-19\146E1\146E1_ear_6.jpg,..\data\corn\images\4_146_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\146E2,146,2,146,2,E:\maize_tuinstra_download\Processed\08_18-19\146E2\146E2_ear_6.jpg,..\data\corn\images\4_146_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\147E1,147,1,147,1,E:\maize_tuinstra_download\Processed\08_18-19\147E1\147E1_ear_6.jpg,..\data\corn\images\4_147_1.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\147E2,147,2,147,2,E:\maize_tuinstra_download\Processed\08_18-19\147E2\147E2_ear_6.jpg,..\data\corn\images\4_147_2.jpg,copied
4,E:\maize_tuinstra_download\Processed\08_18-19,E:\maize_tuinstra_download\Processed\08_18-19\148E1,148,1,148,1,E:\maize_tuinstra_download\Processed\08_18-19\148E1\148E1_ear_6.jpg,..\data\corn\images\4_148_1.jpg,copied
