crop,modelname,train_date,test_date,collectiondate,genotype,individual_id,img_name,IoU
sorghum,SegFormer,1,1,1,27,10,1_27_10_aug4.jpg,0.8766084
sorghum,SegFormer,1,1,1,27,10,1_27_10_aug5.jpg,0.8854628
sorghum,SegFormer,1,1,1,27,1,1_27_1_aug1.jpg,0.89306545
sorghum,SegFormer,1,1,1,27,1,1_27_1_aug2.jpg,0.89215684
sorghum,SegFormer,1,1,1,27,1,1_27_1_aug3.jpg,0.8831481
sorghum,SegFormer,1,1,1,27,1,1_27_1_aug4.jpg,0.89131695
sorghum,SegFormer,1,1,1,27,1,1_27_1_aug5.jpg,0.83129525
sorghum,SegFormer,1,1,1,27,5,1_27_5.jpg,0.8640831
sorghum,SegFormer,1,1,1,27,5,1_27_5_aug1.jpg,0.86246437
sorghum,SegFormer,1,1,1,27,5,1_27_5_aug2.jpg,0.85746545
sorghum,SegFormer,1,1,1,27,5,1_27_5_aug3.jpg,0.8517482
sorghum,SegFormer,1,1,1,27,5,1_27_5_aug4.jpg,0.8505805
sorghum,SegFormer,1,1,1,27,5,1_27_5_aug5.jpg,0.88521844
sorghum,SegFormer,1,1,1,28,1,1_28_1.jpg,0.82063216
sorghum,SegFormer,1,1,1,28,10,1_28_10.jpg,0.903624
sorghum,SegFormer,1,1,1,28,10,1_28_10_aug1.jpg,0.9050765
sorghum,SegFormer,1,1,1,28,10,1_28_10_aug2.jpg,0.8826679
sorghum,SegFormer,1,1,1,28,10,1_28_10_aug3.jpg,0.85135794
sorghum,SegFormer,1,1,1,28,10,1_28_10_aug4.jpg,0.91544586
sorghum,SegFormer,1,1,1,28,10,1_28_10_aug5.jpg,0.8971676
sorghum,SegFormer,1,1,1,28,1,1_28_1_aug1.jpg,0.65283024
sorghum,SegFormer,1,1,1,28,1,1_28_1_aug2.jpg,0.58273524
sorghum,SegFormer,1,1,1,28,1,1_28_1_aug3.jpg,0.6412601
sorghum,SegFormer,1,1,1,28,1,1_28_1_aug4.jpg,0.8107732
sorghum,SegFormer,1,1,1,28,1,1_28_1_aug5.jpg,0.8518921
sorghum,SegFormer,1,1,1,28,5,1_28_5.jpg,0.8792863
sorghum,SegFormer,1,1,1,28,5,1_28_5_aug1.jpg,0.8703679
sorghum,SegFormer,1,1,1,28,5,1_28_5_aug2.jpg,0.88001084
sorghum,SegFormer,1,1,1,28,5,1_28_5_aug3.jpg,0.8860393
sorghum,SegFormer,1,1,1,28,5,1_28_5_aug4.jpg,0.8821935
sorghum,SegFormer,1,1,1,28,5,1_28_5_aug5.jpg,0.8863548
sorghum,SegFormer,1,1,1,29,1,1_29_1.jpg,0.8258494
sorghum,SegFormer,1,1,1,29,10,1_29_10.jpg,0.8024875
sorghum,SegFormer,1,1,1,29,10,1_29_10_aug1.jpg,0.80431163
sorghum,SegFormer,1,1,1,29,10,1_29_10_aug2.jpg,0.8336917
sorghum,SegFormer,1,1,1,29,10,1_29_10_aug3.jpg,0.8175417
sorghum,SegFormer,1,1,1,29,10,1_29_10_aug4.jpg,0.8035029
sorghum,SegFormer,1,1,1,29,10,1_29_10_aug5.jpg,0.8006497
sorghum,SegFormer,1,1,1,29,1,1_29_1_aug1.jpg,0.82667977
sorghum,SegFormer,1,1,1,29,1,1_29_1_aug2.jpg,0.7696658
sorghum,SegFormer,1,1,1,29,1,1_29_1_aug3.jpg,0.67991394
sorghum,SegFormer,1,1,1,29,1,1_29_1_aug4.jpg,0.82486236
sorghum,SegFormer,1,1,1,29,1,1_29_1_aug5.jpg,0.822305
sorghum,SegFormer,1,1,1,29,5,1_29_5.jpg,0.7792358
sorghum,SegFormer,1,1,1,29,5,1_29_5_aug1.jpg,0.7970902
sorghum,SegFormer,1,1,1,29,5,1_29_5_aug2.jpg,0.78782433
sorghum,SegFormer,1,1,1,29,5,1_29_5_aug3.jpg,0.80370295
sorghum,SegFormer,1,1,1,29,5,1_29_5_aug4.jpg,0.8062236
sorghum,SegFormer,1,1,1,29,5,1_29_5_aug5.jpg,0.7591111
sorghum,SegFormer,1,1,1,2,1,1_2_1.jpg,0.9413286
